Textbox16,ACTUAL_SHIP_DATE_TIME,warehouse,SHIPPING_LOAD_NUM,CUSTOMER,store,ERP_order,AISLE,PARENT_CONTAINER_ID,item,ITEM_DESC,coef,pck,pcs,total_piece,total_kg,LOT
609,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,02,00004000000053111805,0000000490725_1,PROMAG HERBAL SACHET 10ML_1B6P,432,0,6,6,0,01052028
610,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,27,00004000000053112307,0000000694687_1,SEDAAP MIE GORENG AYAM KRISPI 88G_1C40P,40,0,5,5,0,27122026
611,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,07,00004000000053111898,0000000729169_1,MERRIES PANTS GOOD SKIN XL26 1C4P,4,0,1,1,0,12062029
612,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,13,00004000000053112024,0000000730706_1,FORMULA SG SILVER PROTCTR RIPPLE PACK SOFT _1C72P,72,0,1,1,0,12062029
613,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,21,00004000000053112185,0000000742466_1,RICHOCO WAFER COKLAT 110 G_1C24P,24,1,9,33,0,12052027
614,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,02,00004000000053111805,0000000753832_1,WARDAH FF PERFECT BRIGHT CREAMY 50ML _1C36P,36,0,1,1,0,01062029
615,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,13,00004000000053112024,0000000805909_1,CETAPHIL GENTLE SKIN CLEANSER 118ML,1,0,1,1,0,01042029
616,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,13,00004000000053112024,0000000839627_1,MY BABY WASH FRESH MOIST 200ML,1,0,2,2,0,05052028
617,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,10,00004000000053111966,0000000941487_1,HAPPY NAPPY SMART PANTS L28 1C8P_YM,8,0,1,1,0,03062029
618,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,02,00004000000053111805,0000000942759_1,WARDAH PERFECT BRIGHT NORMAL SKIN CR 20ML _1C36P,36,0,1,1,0,12062029
619,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,34,00004000000053112444,0000000949487_1,YOA SMART OPP COKLAT 48X72Y 1IPCK48P R0818,48,0,2,2,0,
620,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,03,00004000000053111829,0000000957120_1,REXONA RO WMN GLOWING WHT 40ML_1C24P_67706867,24,0,1,1,0,14072028
621,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,03,00004000000053111829,0000000965644_1,POISE FF LUMINOUS WHITE 50G _1C24P,24,0,1,1,0,12032029
622,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,10,00004000000053111966,0000001000889_1,MAMY POKO TIDAK GEMBUNG XL23 1C6P,6,0,1,1,0,11072029
623,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,27,00004000000053112284,0000001002959_1,SEDAAP MIE RASA SOTO 5X75G_1C8P,8,1,0,8,0,05012027
624,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,18,00004000000053112116,0000001007068_1,MONDE SNACK SPICY TOMATO 50GR_1C30P,30,0,2,2,0,07052027
625,24-Jul-26,GBG,1483595,48693,DGO,CR07057882776,26,00004000000053112277,0000001011595_1,SOSRO FRUIT TEA FREEZE 350ML_1C12P,12,0,4,4,0,06062027

